origin,origin_length,game_order,text_jp,text_en,verified,game_order
0x0e017cb0,16,1213,…何かあるの?\k,,,
0x0e017cc0,24,1214,あーん、たすけてよお〜\k,,,
0x0e017cd8,22,1215,だれかのなき声……?\k,,,
0x0e017cf0,16,1216,この声は……?\k,,,
0x0e018174,16,1217,ダレか助けて〜\k,,,
0x0e018184,10,1218,あ〜ん、\n,,,
0x0e018190,26,1219,お耳を返してほしいモン!\k,,,
0x0e0181ac,20,1220,キュッキュッキュ。\k,,,
0x0e0181c0,22,1221,返してほしかったら、\n,,,
0x0e0181d8,18,1222,木からおりてみ〜\n,,,
0x0e0181ec,10,1223,ホレホレ\k,,,
0x0e0181f8,7,1224,う……,,,
0x0e018200,24,1225,キュキュキュキュキュ!\n,,,
0x0e018218,14,1226,ほれ!ほれ!\n,,,
0x0e018228,20,1227,どうしたおりてみ〜\k,,,
0x0e01823c,14,1228,コワイよ〜!\n,,,
0x0e01824c,20,1229,ダレかたすけてえ〜\k,,,
0x0e01853c,12,1230,あれは……\k,,,
0x0e018548,19,1231,あれはたしか……\k\n,,,
0x0e01855c,26,1232,うう〜ん、思い出せない。\k,,,
0x0e018578,24,1233,でも、なかよしだった…\n,,,
0x0e018590,26,1234,えーと、えーと、クマの…\k,,,
0x0e0185ac,12,1235,\%\Mちゃん、\n,,,
0x0e0185b8,26,1236,ガンバッて!思いだして!\k,,,
0x0e0185d4,10,1237,えーと…\k,,,
0x0e0185e0,11,1238,そうだ!\k\n,,,
0x0e0185ec,24,1239,クマのムク!!ムクだ!\k,,,
0x0e018604,26,1240,キュッキュ、何だオマエ、\n,,,
0x0e018620,24,1241,あのクマ公のなかまか?\k,,,
0x0e018638,18,1242,そうよ。友達よ!\k,,,
0x0e01864c,14,1243,あんたたち、\n,,,
0x0e01865c,22,1244,ハクサイだいまおうの\n,,,
0x0e018674,12,1245,手下ねッ!\k,,,
0x0e018680,16,1246,弱い者イジメは\n,,,
0x0e018690,16,1247,やめなさいよ!\k,,,
0x0e0186a0,20,1248,キュッキュッキュ。\n,,,
0x0e0186b4,26,1249,だからどうしたってんだ。\k,,,
0x0e0186d0,16,1250,やい、オレたち\n,,,
0x0e0186e0,26,1251,キューリマンと戦う気か?\k,,,
0x0e0186fc,14,1252,イボイボで、\n,,,
0x0e01870c,22,1253,ゴシゴシしてやる〜!\k,,,
0x0e018724,13,1254,あっ!\%\B!!,,,
0x0e01bfc8,16,1255,お、\%\Bである!\n,,,
0x0e01bfd8,20,1256,穴がつながっていた\n,,,
0x0e01bfec,16,1257,ようであるな。\k,,,
0x0e01bffc,10,1258,オヨッ!\n,,,
0x0e01c008,26,1259,ワン公が出てきたッキュ。\k,,,
0x0e01c024,16,1260,オイ、ワン公。\n,,,
0x0e01c034,20,1261,オレ達はなぞなぞが\n,,,
0x0e01c048,28,1262,だーーいすきなんだッキュ。\k,,,
0x0e01c064,20,1263,オレ達のなぞなぞに\n,,,
0x0e01c078,24,1264,答えられたら先に通して\n,,,
0x0e01c090,14,1265,やるッキュ!\k,,,
0x0e01c0a0,26,1266,オマエに答えられるかな?\n,,,
0x0e01c0bc,10,1267,ワン公!\k,,,
0x0e01c0c8,13,1268,えーーーっ!,,,
0x0e01b8c8,2,1269,\k,,,
0x0e01c0d8,32,1270,遊び方を教えましょうか?\n,,,
0x0e01c0f8,26,1271,\@     \!ウン!教えて\n,,,
0x0e01c114,29,1272,\@     \!知ってるからいい,,,
0x0e01c134,12,1273,\%\Mちゃん。\n,,,
0x0e01c140,14,1274,\%\Bはなぞなぞ\n,,,
0x0e01c150,24,1275,なんかわからないから、\k,,,
0x0e01c168,6,1276,\%\Bに\n,,,
0x0e01c170,22,1277,答えを教えてあげて。\k,,,
0x0e01c188,24,1278,やり方はキューリマンの\n,,,
0x0e01c1a0,18,1279,なぞなぞの答えが\n,,,
0x0e01c1b4,18,1280,3つ出るから……\k,,,
0x0e01c1c8,24,1281,十字キーの上下で正しい\n,,,
0x0e01c1e0,26,1282,答えを選んで、Aボタンで\n,,,
0x0e01c1fc,12,1283,教えるの。\k,,,
0x0e01b0e4,42,1284,食べるとよっぱらいそうな\n魚はなぁーんだ?,,,
0x0e01b81c,4,1285,\!\1\.,,,
0x0e01b0cc,6,1286,\@タイ,,,
0x0e01b820,2,1287,\n,,,
0x0e01b824,4,1288,\!\2\.,,,
0x0e01b0d4,8,1289,\@サンマ,,,
0x0e01b828,4,1291,\!\3\.,,,
0x0e01b0dc,6,1292,\@サケ,,,
0x0e01b82c,6,1293,\%\B、\n,,,
0x0e01c208,8,1294,2よ!\k,,,
0x0e01c210,20,1295,まちがえないように\n,,,
0x0e01c224,24,1296,しんちょうに選んでね。\n,,,
0x0e01c23c,12,1297,\%\Mちゃん。\k,,,
0x0e01b324,50,1298,食べ物をぼうでたたいて\nほめられるものなぁーんだ?,,,
0x0e01b304,10,1300,\@ピーマン,,,
0x0e01b31c,8,1303,\@スイカ,,,
0x0e01b310,10,1306,\@カボチャ,,,
0x0e01b834,8,1308,\%\dよ!\k,,,
0x0e01cb10,24,1309,キュキュキュキュキュ…\n,,,
0x0e01cb28,12,1310,やっぱり、\n,,,
0x0e01cb34,20,1311,ワン公じゃムリか。\k,,,
0x0e01cb48,10,1312,う………\k,,,
0x0e01cb54,16,1313,キュキュキュ!\n,,,
0x0e01cb64,16,1314,くやしかったら\n,,,
0x0e01cb74,24,1315,もう1回かかってこい!\k,,,
0x0e01cb8c,20,1316,\%\B、だいじょうぶ?\k,,,
0x0e01cba0,18,1317,\%\B、がんばって!\n,,,
0x0e01cbc8,12,1319,おねがい!\k,,,
0x0e01b4a4,42,1330,棒を5本くっつけた\n食べ物ってなぁーんだ?,,,
0x0e01b488,10,1332,\@ニンジン,,,
0x0e01b49c,8,1335,\@ゴボウ,,,
0x0e01b494,8,1338,\@ミカン,,,
0x0e01b83c,8,1341,う……\n,,,
0x0e01b844,16,1342,ワン公のクセに\n,,,
0x0e01b854,24,1343,なかなかやるッキュ……\k,,,
0x0e01b86c,18,1344,やくそくどうりに\n,,,
0x0e01b880,20,1345,通してやるッキュ。\k,,,
0x0e01c6fc,18,1346,おっ、来た来た。\n,,,
0x0e01c710,23,1347,ワン公が来たッキュ!\k\n,,,
0x0e01c728,26,1348,さあ、なぞなぞだッキュ!\k,,,
0x0e01b460,40,1349,動物がかくれていそうな\n花ってどんな花?,,,
0x0e01b448,10,1351,\@ハクサイ,,,
0x0e01b438,14,1354,\@チンゲンサイ,,,
0x0e01b454,10,1357,\@アジサイ,,,
0x0e01c7b8,10,1365,ワン公、\n,,,
0x0e01c7c4,23,1366,なかなかやるッキュ!\k\n,,,
0x0e01c7dc,24,1367,でも、このなぞなぞなら\n,,,
0x0e01c7f4,12,1368,どうだッ!\k,,,
0x0e01b40c,44,1369,暗ければ暗いほど見えやすい\n物ってなーんだ?,,,
0x0e01b404,4,1371,\@雲,,,
0x0e01b400,4,1374,\@雨,,,
0x0e01b408,4,1377,\@星,,,
0x0e01c888,12,1385,キュキュー\n,,,
0x0e01c894,12,1386,オレ、犬、\n,,,
0x0e01c8a0,18,1387,大好きだッキュ!\k,,,
0x0e01c8b4,22,1388,なぞなぞまちがえたら\n,,,
0x0e01c8cc,26,1389,たっぷりイボイボゴシゴシ\n,,,
0x0e01c8e8,22,1390,でかわいがるっきゅ!\k,,,
0x0e01b3bc,67,1391,ふつう、目は顔についてる\nけど、手や足についてる目\nってなぁーんだ?,,,
0x0e01b3a8,6,1393,\@ホネ,,,
0x0e01b3b4,6,1396,\@ツメ,,,
0x0e01b3b0,4,1399,\@指,,,
0x0e01c99c,12,1407,ワン公よ。\n,,,
0x0e01c9a8,16,1408,よくぞここまで\n,,,
0x0e01c9b8,22,1409,上がってきたッキュ。\k,,,
0x0e01c9d0,22,1410,オレのなぞなぞに答え\n,,,
0x0e01c9e8,26,1411,られたら、クマ公の所まで\n,,,
0x0e01ca04,18,1412,進んでいいが……\k,,,
0x0e01ca18,16,1413,メチャメチャ、\n,,,
0x0e01ca28,20,1414,ムズかしいなぞなぞ\n,,,
0x0e01ca3c,18,1415,出すもんねーっ!\k,,,
0x0e01b370,55,1416,人間の体に付いてる、\n甘そうなくだものって\nなぁーんだ?,,,
0x0e01b360,6,1418,\@カキ,,,
0x0e01b358,8,1421,\@メロン,,,
0x0e01b368,6,1424,\@モモ,,,
0x0e01b894,13,1427,キュッ!?\k\n,,,
0x0e01b8a4,15,1428,キュッ!!!\k\n,,,
0x0e01b8b4,19,1429,そんなーーーーっ!,,,
0x0e01b8cc,12,1431,あんた達、\n,,,
0x0e01b8d8,14,1432,まいった!?\k,,,
0x0e01b8e8,22,1433,キュー…まいった……\n,,,
0x0e01b900,24,1434,オレ達の負けだッキュ。\k,,,
0x0e01b918,20,1435,ワン公なんかに……\n,,,
0x0e01b92c,16,1436,ワン公なんかに\n,,,
0x0e01b93c,19,1437,負けるなんて………,,,
0x0e01b950,16,1439,ちくしょーっ、\n,,,
0x0e01b960,22,1440,おぼえてろーーっ!!\k,,,
0x0e019020,14,1441,ボクのお耳、\n,,,
0x0e019030,24,1442,取り返してくれたんだね\k,,,
0x0e019048,13,1443,ありがとう!,,,
0x0e019058,2,1444,\k,,,
0x0e01905c,6,1445,\%\B、\n,,,
0x0e019064,26,1446,このコはムクっていうの。\k,,,
0x0e019080,12,1447,ムクはね、\n,,,
0x0e01908c,26,1448,なき虫なんだけどすっごく\n,,,
0x0e0190a8,22,1449,やさしいコなんだよ。\k,,,
0x0e0190c0,26,1450,あたし、ちっちゃいころ、\n,,,
0x0e0190dc,28,1451,カミナリがこわくて、ムクに\n,,,
0x0e0190f8,22,1452,しがみついてたんだ。\k,,,
0x0e019110,28,1453,そしたら、ムクは自分もこわ\n,,,
0x0e01912c,28,1454,いのがまんしてずっとあたし\n,,,
0x0e019148,28,1455,のそばにいてくれたんだよ。\k,,,
0x0e019164,28,1456,ムクみたいなやさしいコが、\n,,,
0x0e019180,28,1457,どうしてイジメられてたの?\k,,,
0x0e01919c,24,1458,よく、わからないモン。\k,,,
0x0e0191b4,28,1459,ボクがおうちで遊んでたら、\n,,,
0x0e0191d0,28,1460,ハクサイだいまおうとキュー\n,,,
0x0e0191ec,20,1461,リたちが来て………\k,,,
0x0e019200,12,1462,ぐっすん…\n,,,
0x0e01920c,28,1463,お耳…ちぎられたんだモン…\k,,,
0x0e019228,16,1464,ひっどーい!!\k,,,
0x0e019238,10,1465,それで、\n,,,
0x0e019244,28,1466,ここまで連れて来られたの?\k,,,
0x0e019260,14,1467,そうだモン。\k,,,
0x0e019270,28,1468,ボクが高いトコこわいの知っ\n,,,
0x0e01928c,28,1469,てて、この木の上にムリヤリ\n,,,
0x0e0192a8,22,1470,連れて来たんだモン。\k,,,
0x0e0192c0,20,1471,\@あッ、もしかして、,,,
0x0e0192d4,3,1472,\k\n,,,
0x0e0192d8,20,1473,あれって…犬小屋?\k,,,
0x0e01994c,14,1474,あ、あれは…\n,,,
0x0e01995c,28,1475,見覚えがあるよ!あれは……\n,,,
0x0e019978,22,1476,……あれは…そうだ!\k,,,
0x0e019990,15,1477,キャプテン!\k\n,,,
0x0e0199a0,26,1478,キャプテンの犬小屋だ!!\k,,,
0x0e0199bc,20,1479,\%\B、キャプテンって\n,,,
0x0e0199d0,26,1480,言うのはね、あたしがちっ\n,,,
0x0e0199ec,14,1481,ちゃなころ、\k,,,
0x0e0199fc,22,1482,\%\Bがウチにくるず〜ッ\n,,,
0x0e019a14,28,1483,と前に、ウチに住んでたイヌ\n,,,
0x0e019a30,12,1484,なんだよ。\k,,,
0x0e019a3c,12,1485,\%\Bよりも、\n,,,
0x0e019a48,28,1486,ずっとず〜っと大きいんだ。\k,,,
0x0e019be8,20,1487,ムク、キャプテンも\n,,,
0x0e019bfc,22,1488,この世界にいるの!?\k,,,
0x0e019c14,26,1489,ずーーーーっと向こうの、\n,,,
0x0e019c30,28,1490,お山をこえたその向こうの、\k,,,
0x0e019c4c,22,1491,森の中におじいさんと\n,,,
0x0e019c64,16,1492,住んでるモン。\k,,,
0x0e019c74,41,1493,おじいさんって…まさか…\nおじいちゃん?\k,,,
0x0e019ca0,28,1494,あたしの、もう死んじゃった\n,,,
0x0e019cbc,18,1495,おじいちゃん!?\k,,,
0x0e019cd0,20,1497,おじいちゃんが……\n,,,
0x0e019ce4,30,1498,おじいちゃんに会えるんだ!!\k,,,
0x0e019d04,8,1499,ムク、\n,,,
0x0e019d0c,24,1500,おじいちゃんの住んでる\n,,,
0x0e019d24,26,1501,森にはどうやって行くの?\k,,,
0x0e019d40,25,1502,ボク…よく知らない……\k\n,,,
0x0e019d5c,28,1503,でも小一山っていうおっきな\n,,,
0x0e019d78,28,1504,山の向こうって聞いたモン。\k,,,
0x0e019d94,28,1505,しかし…小一山をこえるのは\n,,,
0x0e019db0,28,1506,……………タイヘンである!\k,,,
0x0e019dcc,24,1507,\%\Mちゃん、小一山って、\n,,,
0x0e019de4,22,1508,とっても高い山なの!\n,,,
0x0e019dfc,28,1509,とても歩いては行けないよ。\k,,,
0x0e019e18,6,1510,ね?\k,,,
0x0e019e20,26,1511,そうなのか…どうしよう…\k,,,
0x0e019e3c,20,1512,だったら、\%\M一号で\n,,,
0x0e019e50,18,1513,行けばいいモン。\k,,,
0x0e019e64,14,1514,\%\M一号なら、\n,,,
0x0e019e74,20,1515,お空を飛べるモン!\k,,,
0x0e019e88,10,1516,\%\M一号?\k,,,
0x0e019e94,20,1517,\%\M一号って、あの、\n,,,
0x0e019ea8,18,1518,三輪車の\%\M一号の\n,,,
0x0e019ebc,10,1519,こと!?\k,,,
0x0e019ec8,20,1520,\%\M一号と言えば…!\n,,,
0x0e019edc,23,1521,あたし、思いだした!\k\n,,,
0x0e019ef4,26,1522,あたし、ようちえんの時、\k,,,
0x0e019f10,22,1523,\%\M一号を砂場に置きっ\n,,,
0x0e019f28,28,1524,ぱなしでお家に帰っちゃった\n,,,
0x0e019f44,12,1525,んだ……!\k,,,
0x0e019f50,28,1526,小さなコにはありがちなこと\n,,,
0x0e019f6c,28,1527,であるな。イカン、イカン。\k,,,
0x0e019f88,22,1528,\%\M一号でお空を飛ぶん\n,,,
0x0e019fa0,12,1529,だって……\n,,,
0x0e019fac,24,1530,大切にしてたのに………\k,,,
0x0e019fc4,16,1531,ムク、\%\M一号は\n,,,
0x0e019fd4,16,1532,どこにいるの?\k,,,
0x0e019fe4,26,1533,ここは思い出の国だから、\n,,,
0x0e01a000,16,1534,\%\M一号は\%\Mちゃ\n,,,
0x0e01a010,20,1535,んの思い出の場所、\k,,,
0x0e01a024,29,1536,”砂場”にいるモン。\lでも、\n,,,
0x0e01a044,28,1537,砂場はポテトボンボンのなわ\n,,,
0x0e01a060,26,1538,ばりにされちゃったから、\k,,,
0x0e01a07c,22,1539,もう畑にされてるかも\n,,,
0x0e01a094,16,1540,知れないモン。\k,,,
0x0e01a0a4,16,1541,その砂場って、\n,,,
0x0e01a0b4,18,1542,どっちにあるの?\k,,,
0x0e01a0c8,22,1543,あっちよ、\%\Mちゃん!\k,,,
0x0e01a0e0,22,1544,砂場はキライである。\n,,,
0x0e01a0f8,28,1545,細かい砂は体に悪いのである\n,,,
0x0e01a114,12,1546,からして…\k,,,
0x0e01a120,24,1547,ブチブチうるさいわよ、\n,,,
0x0e01a138,12,1548,オジサン!\k,,,
0x0e01a144,22,1549,さぁ、みんな、いくよ\k,,,
0x0e01d1f0,20,1550,\%\M一号!ごめんね、\n,,,
0x0e01d204,22,1551,あたしが置きわすれた\n,,,
0x0e01d21c,28,1552,ばっかりに、そんな所に……\k,,,
0x0e01d238,26,1556,今、助けてあげるからね!\k,,,
0x0e01d254,12,1557,\%\Mちゃん、\n,,,
0x0e01d260,28,1558,こっちにきちゃダメだガア!\k,,,
0x0e01d27c,28,1559,ここは、ポテト・ボンボンの\n,,,
0x0e01d298,18,1560,なわばりなんだ。\k,,,
0x0e01d2ac,26,1561,イモ畑に入ると、イモバク\n,,,
0x0e01d2c8,26,1562,ダンにやられちゃうグア!\k,,,
0x0e01d2e4,28,1563,や〜いや〜い、いくじなし〜\k,,,
0x0e01d300,24,1564,時間がどんどんたってく\n,,,
0x0e01d318,10,1565,ボ〜ン。\k,,,
0x0e01d324,22,1566,へへェ〜ん、ザマァ〜\n,,,
0x0e01d33c,22,1567,ボンボンぶたのシリ〜\k,,,
0x0e01d354,22,1568,お帰りは、あちらァ〜\n,,,
0x0e01d36c,20,1569,のほほのほ〜〜〜!\k,,,
0x0e01d380,15,1570,そうである、\k\n,,,
0x0e01d390,28,1571,時間がなかったのであるぞ。\k,,,
0x0e01d3ac,24,1572,こんなバカどもを相手に\n,,,
0x0e01d3c4,28,1573,しとる時間がもったいない。\k,,,
0x0e01d3e0,26,1574,どれ、このクロックさんが\n,,,
0x0e01d3fc,16,1575,助け出すのだ!\k,,,
0x0e01d40c,28,1576,あッ、クロックさん待って!\k,,,
0x0e01d428,18,1577,クロックさ〜ん!\k,,,
0x0e01dd0c,20,1578,のほほほほ〜〜〜!\n,,,
0x0e01dd20,20,1579,ザマァ〜ボンボン!\k,,,
0x0e01dd34,28,1580,マヌケはバクダンに引っかか\n,,,
0x0e01dd50,28,1581,る〜ボン、のほほのほ〜〜〜\k,,,
0x0e01dd6c,28,1582,さあ、次にチャレンジするの\n,,,
0x0e01dd88,18,1583,はダレかボ〜ン?\n,,,
0x0e01dd9c,12,1584,\%\Mちゃ〜ん\k,,,
0x0e01dda8,28,1585,どうしたらいいんだろう……\k,,,
0x0e01ddc4,14,1586,……なに、\%\B\k,,,
0x0e01ddd4,4,1587,\%\B\n,,,
0x0e01ddd8,18,1588,何が言いたいの?\k,,,
0x0e01ddec,22,1589,もしかして、\%\Bの鼻で\n,,,
0x0e01de04,28,1590,バクダンを見つけられるって\n,,,
0x0e01de20,22,1591,言ってるんじゃない?\k,,,
0x0e01de38,14,1592,そうだモン。\n,,,
0x0e01de48,14,1593,きっと、\%\Bは\n,,,
0x0e01de58,24,1594,そう言ってるんだモン!\k,,,
0x0e01de70,13,1595,\%\Bお願い。\k\n,,,
0x0e01de80,22,1596,あたしたちを、\%\M一号\n,,,
0x0e01de98,22,1597,の所に連れて行って!\k,,,
0x0e023084,16,1598,や〜いや〜い、\n,,,
0x0e023094,20,1599,おにょにょのぷぅ〜\k,,,
0x0e0230a8,18,1600,ぷっぷくぷぅ〜、\n,,,
0x0e0230bc,16,1601,ボンボボ〜ン!\k,,,
0x0e0230cc,18,1602,オレたちゃ最強!\n,,,
0x0e0230e0,20,1604,おとといきやがれ、\n,,,
0x0e0230f4,24,1606,もっかいやるかボ〜ン?\k,,,
0x0e02310c,28,1607,オレたちゃ、何度でも相手、\n,,,
0x0e023128,18,1608,してやるボ〜ン!\k,,,
0x0e02313c,16,1610,\%\B、おねがい!\n,,,
0x0e02314c,23,1611,もう1回がんばって!\k\n,,,
0x0e023164,18,1612,\%\M一号を助けて!\k,,,
0x0e0234f0,20,1613,ごめんね、\%\M一号。\n,,,
0x0e023504,24,1614,置き忘れちゃって………\k,,,
0x0e02351c,14,1615,いいんだよ。\n,,,
0x0e02352c,12,1616,\%\Mちゃん。\n,,,
0x0e023538,26,1617,助けてくれてありがとう!\k,,,
0x0e01e814,26,1618,ちくしょう!ちくしょう!\k,,,
0x0e01e830,28,1619,こいつら、ワン公の力を借り\n,,,
0x0e01e84c,26,1620,てズルイぜ、ヒキョウだ!\k,,,
0x0e01e868,18,1621,\%\Bはあたしたちの\n,,,
0x0e01e87c,28,1622,なかまなんだから、ズルイっ\n,,,
0x0e01e898,24,1623,てことないじゃないッ。\k,,,
0x0e01e8b0,28,1624,あたしの友達なんだからね!\k,,,
0x0e01e8cc,28,1625,ワン公が友達だなんてヘンだ\n,,,
0x0e01e8e8,24,1626,ボ〜ン! なあ、兄弟。\k,,,
0x0e01e900,10,1627,おうよ。\n,,,
0x0e01e90c,20,1628,ワン公はしもべだ、\k,,,
0x0e01e920,20,1629,いやしい、あわれな\n,,,
0x0e01e934,18,1630,犬ッコロだボン!\k,,,
0x0e01e948,16,1631,ひ、ひどい……\k,,,
0x0e01e958,14,1632,あんたたち!\n,,,
0x0e01e968,22,1633,なんてこと言うのよ!\k,,,
0x0e01e980,28,1634,こいつ、ホントのこと言われ\n,,,
0x0e01e99c,22,1635,ておこってるボ〜ン。\k,,,
0x0e01e9b4,14,1636,ちがうもん!\n,,,
0x0e01e9c4,22,1637,\%\Bはあたしの大ッ事な\n,,,
0x0e01e9dc,22,1638,大ッ事な友達だもの!\k,,,
0x0e01e9f4,14,1639,くっそォ〜、\n,,,
0x0e01ea04,28,1640,おぼえてろボォォォォン……\k,,,
0x0e01ea20,8,1641,\%\Bは、\n,,,
0x0e01ea28,22,1642,大事な友達だもの……\k,,,
0x0e01ea40,12,1643,\%\Mちゃん!\n,,,
0x0e01ea4c,22,1644,ジュディと\%\Bとどっち\n,,,
0x0e01ea64,18,1645,が大事な友達!?\k,,,
0x0e01ea78,16,1646,えっ? えッ?\k,,,
0x0e01ea88,24,1647,どっちが大切な友達!?\k,,,
0x0e01eaa0,22,1648,ダレが大切かなんて、\n,,,
0x0e01eab8,20,1649,くらべらんないよ。\k,,,
0x0e01eacc,28,1650,ヤダヤダ!!ジュディの方が\n,,,
0x0e01eae8,22,1651,\%\Bなんかより、ずーっ\n,,,
0x0e01eb00,26,1652,と長い付き合いなのにッ!\k,,,
0x0e01eb1c,18,1653,ジュディったら…\k,,,
0x0e01eb30,26,1654,ジュディ、やきもちだモン\k,,,
0x0e01eb4c,9,1655,フンだ!,,,
0x0e01eb58,20,1656,それより\%\Mちゃん、\n,,,
0x0e01eb6c,26,1657,クロックさんがいないと、\n,,,
0x0e01eb88,28,1658,おうちに帰れないモン………\k,,,
0x0e01eba4,22,1659,…………どうしよう?\k,,,
0x0e01ebbc,18,1660,うん………でも、\n,,,
0x0e01ebd0,28,1661,この世界にはおじいちゃんが\n,,,
0x0e01ebec,16,1662,いるんでしょ?\k,,,
0x0e01ebfc,28,1663,おじいちゃんは、機械いじり\n,,,
0x0e01ec18,20,1664,がしゅみだったの。\k,,,
